Evacuees;Number of debris;Level of destruction;HP Tire;Mission status
2;1;0.45;8;Failed
2;1;0.47;6;Failed
2;1;0.46;15;Completed
2;1;0.48;18;Completed
2;1;0.45;19;Completed
2;1;0.47;10;Failed
2;1;0.49;16;Completed
2;1;0.48;23;Completed
2;1;0.45;27;Completed
2;1;0.47;24;Completed
2;1;0.49;22;Completed
2;1;0.46;28;Completed
2;1;0.48;30;Completed
2;1;0.45;37;Completed
2;1;0.47;33;Completed
2;1;0.49;31;Completed
2;1;0.46;32;Completed
2;1;0.45;45;Completed
2;1;0.46;49;Completed
2;1;0.47;47;Completed
2;1;0.48;44;Completed
2;1;0.49;42;Completed
2;1;0.45;58;Completed
2;1;0.46;54;Completed
2;1;0.49;55;Completed
2;1;0.47;59;Completed
2;1;0.48;51;Completed
2;1;0.49;62;Completed
2;1;0.46;64;Completed
2;1;0.45;66;Completed
2;1;0.47;60;Completed
2;1;0.48;65;Completed
2;1;0.49;76;Completed
2;1;0.45;75;Completed
2;1;0.46;77;Completed
2;1;0.48;79;Completed
2;1;0.47;73;Completed
2;1;0.46;84;Completed
2;1;0.47;89;Completed
2;1;0.49;82;Completed
2;1;0.48;85;Completed
2;1;0.45;81;Completed
2;1;0.49;93;Completed
2;1;0.46;98;Completed
2;1;0.48;92;Completed
2;1;0.45;91;Completed
2;1;0.47;94;Completed
2;1;0.47;103;Completed
2;1;0.46;101;Completed
2;1;0.48;104;Completed
2;1;0.49;108;Completed
2;1;0.45;109;Completed
2;1;0.47;119;Completed
2;1;0.45;111;Completed
2;1;0.49;112;Completed
2;1;0.48;114;Completed
2;1;0.46;116;Completed
2;1;0.47;121;Completed
2;1;0.49;123;Completed
2;1;0.45;129;Completed
2;1;0.48;124;Completed
2;1;0.46;122;Completed
2;1;0.46;133;Completed
2;1;0.49;131;Completed
2;1;0.47;139;Completed
2;1;0.45;136;Completed
2;1;0.48;134;Completed
2;1;0.46;142;Completed
2;1;0.48;146;Completed
2;1;0.47;148;Completed
2;1;0.45;147;Completed
2;1;0.49;145;Completed
2;1;0.46;157;Completed
2;1;0.48;156;Completed
2;1;0.47;151;Completed
2;1;0.45;152;Completed
2;1;0.49;159;Completed
2;1;0.48;160;Completed
2;1;0.47;164;Completed
2;1;0.46;166;Completed
2;1;0.45;163;Completed
2;1;0.49;167;Completed
2;1;0.45;173;Completed
2;1;0.49;178;Completed
2;1;0.48;170;Completed
2;1;0.46;176;Completed
2;1;0.47;171;Completed
2;1;0.45;185;Completed
2;1;0.49;187;Completed
2;1;0.48;188;Completed
2;1;0.47;184;Completed
2;1;0.46;189;Completed
2;1;0.45;192;Completed
2;1;0.47;193;Completed
2;1;0.48;199;Completed
2;1;0.46;196;Completed
2;1;0.49;198;Completed
2;1;0.53;5;Failed
2;1;0.52;7;Failed
2;1;0.5;2;Failed
2;1;0.51;6;Failed
2;1;0.54;4;Failed
2;1;0.51;14;Completed
2;1;0.5;10;Failed
2;1;0.53;13;Completed
2;1;0.52;16;Completed
2;1;0.54;18;Completed
2;1;0.51;24;Completed
2;1;0.54;23;Completed
2;1;0.52;20;Completed
2;1;0.5;22;Completed
2;1;0.53;25;Completed
2;1;0.51;34;Completed
2;1;0.54;33;Completed
2;1;0.5;32;Completed
2;1;0.53;31;Completed
2;1;0.52;38;Completed
2;1;0.5;40;Completed
2;1;0.54;44;Completed
2;1;0.51;45;Completed
2;1;0.52;49;Completed
2;1;0.53;48;Completed
2;1;0.53;51;Completed
2;1;0.51;55;Completed
2;1;0.52;50;Completed
2;1;0.5;57;Completed
2;1;0.54;54;Completed
2;1;0.51;66;Completed
2;1;0.52;69;Completed
2;1;0.54;60;Completed
2;1;0.5;63;Completed
2;1;0.53;62;Completed
2;1;0.52;75;Completed
2;1;0.51;70;Completed
2;1;0.54;71;Completed
2;1;0.5;76;Completed
2;1;0.53;77;Completed
2;1;0.54;87;Completed
2;1;0.51;84;Completed
2;1;0.52;86;Completed
2;1;0.5;85;Completed
2;1;0.53;89;Completed
2;1;0.53;96;Completed
2;1;0.5;92;Completed
2;1;0.54;98;Completed
2;1;0.51;90;Completed
2;1;0.52;94;Completed
2;1;0.54;104;Completed
2;1;0.52;101;Completed
2;1;0.53;107;Completed
2;1;0.51;102;Completed
2;1;0.5;108;Completed
2;1;0.53;110;Completed
2;1;0.54;117;Completed
2;1;0.51;111;Completed
2;1;0.52;112;Completed
2;1;0.5;114;Completed
2;1;0.53;125;Completed
2;1;0.54;127;Completed
2;1;0.51;121;Completed
2;1;0.52;124;Completed
2;1;0.5;129;Completed
2;1;0.5;130;Completed
2;1;0.52;137;Completed
2;1;0.53;133;Completed
2;1;0.54;132;Completed
2;1;0.51;136;Completed
2;1;0.54;140;Completed
2;1;0.53;141;Completed
2;1;0.51;144;Completed
2;1;0.5;147;Completed
2;1;0.52;146;Completed
2;1;0.54;151;Completed
2;1;0.53;153;Completed
2;1;0.52;150;Completed
2;1;0.51;155;Completed
2;1;0.5;152;Completed
2;1;0.51;164;Completed
2;1;0.53;162;Completed
2;1;0.52;166;Completed
2;1;0.54;161;Completed
2;1;0.5;169;Completed
2;1;0.52;170;Completed
2;1;0.53;171;Completed
2;1;0.51;175;Completed
2;1;0.5;173;Completed
2;1;0.54;176;Completed
2;1;0.5;186;Completed
2;1;0.52;185;Completed
2;1;0.51;188;Completed
2;1;0.54;183;Completed
2;1;0.53;184;Completed
2;1;0.5;190;Completed
2;1;0.51;194;Completed
2;1;0.53;191;Completed
2;1;0.54;193;Completed
2;1;0.52;192;Completed
2;1;0.55;2;Failed
2;1;0.59;8;Failed
2;1;0.56;0;Failed
2;1;0.58;4;Failed
2;1;0.57;7;Failed
2;1;0.56;17;Completed
2;1;0.59;16;Completed
2;1;0.55;11;Failed
2;1;0.57;14;Completed
2;1;0.58;10;Failed
2;1;0.57;24;Completed
2;1;0.56;23;Completed
2;1;0.58;29;Completed
2;1;0.59;27;Completed
2;1;0.55;22;Completed
2;1;0.58;34;Completed
2;1;0.55;35;Completed
2;1;0.56;33;Completed
2;1;0.59;38;Completed
2;1;0.57;36;Completed
2;1;0.56;42;Completed
2;1;0.58;44;Completed
2;1;0.57;48;Completed
2;1;0.59;43;Completed
2;1;0.55;46;Completed
2;1;0.59;57;Completed
2;1;0.55;50;Completed
2;1;0.58;53;Completed
2;1;0.57;58;Completed
2;1;0.56;54;Completed
2;1;0.59;67;Completed
2;1;0.56;69;Completed
2;1;0.57;62;Completed
2;1;0.55;60;Completed
2;1;0.58;66;Completed
2;1;0.55;70;Completed
2;1;0.58;77;Completed
2;1;0.59;79;Completed
2;1;0.56;78;Completed
2;1;0.57;72;Completed
2;1;0.59;84;Completed
2;1;0.58;80;Completed
2;1;0.56;81;Completed
2;1;0.55;88;Completed
2;1;0.57;89;Completed
2;1;0.55;96;Completed
2;1;0.56;97;Completed
2;1;0.59;90;Completed
2;1;0.58;99;Completed
2;1;0.57;94;Completed
2;1;0.57;102;Completed
2;1;0.59;108;Completed
2;1;0.56;104;Completed
2;1;0.58;107;Completed
2;1;0.55;100;Completed
2;1;0.56;118;Completed
2;1;0.58;111;Completed
2;1;0.57;113;Completed
2;1;0.59;119;Completed
2;1;0.55;115;Completed
2;1;0.56;121;Completed
2;1;0.55;129;Completed
2;1;0.59;127;Completed
2;1;0.58;120;Completed
2;1;0.57;122;Completed
2;1;0.55;130;Completed
2;1;0.56;138;Completed
2;1;0.58;131;Completed
2;1;0.59;133;Completed
2;1;0.57;137;Completed
2;1;0.56;140;Completed
2;1;0.55;146;Completed
2;1;0.57;142;Completed
2;1;0.58;141;Completed
2;1;0.59;143;Completed
2;1;0.59;159;Completed
2;1;0.57;155;Completed
2;1;0.58;152;Completed
2;1;0.56;151;Completed
2;1;0.55;150;Completed
2;1;0.57;162;Completed
2;1;0.56;165;Completed
2;1;0.55;160;Completed
2;1;0.59;164;Completed
2;1;0.58;168;Completed
2;1;0.58;174;Completed
2;1;0.56;171;Completed
2;1;0.59;172;Completed
2;1;0.55;178;Completed
2;1;0.57;170;Completed
2;1;0.59;180;Completed
2;1;0.55;185;Completed
2;1;0.56;187;Completed
2;1;0.57;181;Completed
2;1;0.58;182;Completed
2;1;0.57;193;Completed
2;1;0.59;195;Completed
2;1;0.56;198;Completed
2;1;0.55;194;Completed
2;1;0.58;192;Completed
2;1;0.6;3;Failed
2;1;0.62;5;Failed
2;1;0.61;9;Failed
2;1;0.64;4;Failed
2;1;0.63;0;Failed
2;1;0.64;17;Completed
2;1;0.61;15;Completed
2;1;0.6;14;Completed
2;1;0.63;19;Completed
2;1;0.62;13;Completed
2;1;0.64;25;Completed
2;1;0.62;21;Completed
2;1;0.63;27;Completed
2;1;0.61;29;Completed
2;1;0.6;26;Completed
2;1;0.63;31;Completed
2;1;0.61;34;Completed
2;1;0.64;30;Completed
2;1;0.62;32;Completed
2;1;0.6;35;Completed
2;1;0.6;40;Completed
2;1;0.61;44;Completed
2;1;0.62;43;Completed
2;1;0.63;45;Completed
2;1;0.64;41;Completed
2;1;0.6;52;Completed
2;1;0.61;55;Completed
2;1;0.64;56;Completed
2;1;0.63;54;Completed
2;1;0.62;51;Completed
2;1;0.62;66;Completed
2;1;0.64;60;Completed
2;1;0.61;67;Completed
2;1;0.63;65;Completed
2;1;0.6;69;Completed
2;1;0.64;74;Completed
2;1;0.62;75;Completed
2;1;0.6;71;Completed
2;1;0.61;73;Completed
2;1;0.63;70;Completed
2;1;0.6;81;Completed
2;1;0.62;86;Completed
2;1;0.63;88;Completed
2;1;0.61;87;Completed
2;1;0.64;83;Completed
2;1;0.63;95;Completed
2;1;0.64;91;Completed
2;1;0.61;90;Completed
2;1;0.62;94;Completed
2;1;0.6;93;Completed
2;1;0.61;100;Completed
2;1;0.6;107;Completed
2;1;0.63;106;Completed
2;1;0.64;102;Completed
2;1;0.62;101;Completed
2;1;0.6;116;Completed
2;1;0.64;115;Completed
2;1;0.63;113;Completed
2;1;0.61;114;Completed
2;1;0.62;112;Completed
2;1;0.61;120;Completed
2;1;0.6;121;Completed
2;1;0.62;128;Completed
2;1;0.64;122;Completed
2;1;0.63;127;Completed
2;1;0.61;139;Completed
2;1;0.6;136;Completed
2;1;0.64;135;Completed
2;1;0.63;132;Completed
2;1;0.62;133;Completed
2;1;0.62;144;Completed
2;1;0.64;147;Completed
2;1;0.63;141;Completed
2;1;0.61;140;Completed
2;1;0.6;149;Completed
2;1;0.61;158;Completed
2;1;0.6;157;Completed
2;1;0.64;153;Completed
2;1;0.63;150;Completed
2;1;0.62;154;Completed
2;1;0.64;169;Completed
2;1;0.6;168;Completed
2;1;0.63;166;Completed
2;1;0.61;165;Completed
2;1;0.62;161;Completed
2;1;0.64;177;Completed
2;1;0.6;171;Completed
2;1;0.62;173;Completed
2;1;0.61;170;Completed
2;1;0.63;178;Completed
2;1;0.62;184;Completed
2;1;0.61;188;Completed
2;1;0.63;182;Completed
2;1;0.64;186;Completed
2;1;0.6;187;Completed
2;1;0.6;196;Completed
2;1;0.63;194;Completed
2;1;0.64;191;Completed
2;1;0.61;198;Completed
2;1;0.62;192;Completed
2;1;0.65;7;Failed
2;1;0.66;4;Failed
2;1;0.67;0;Failed
2;1;0.68;6;Failed
2;1;0.69;8;Failed
2;1;0.65;13;Completed
2;1;0.68;14;Completed
2;1;0.69;12;Completed
2;1;0.67;11;Failed
2;1;0.66;16;Completed
2;1;0.68;20;Completed
2;1;0.69;24;Completed
2;1;0.67;22;Completed
2;1;0.65;25;Completed
2;1;0.66;26;Completed
2;1;0.66;30;Completed
2;1;0.67;31;Completed
2;1;0.69;34;Completed
2;1;0.68;32;Completed
2;1;0.65;38;Completed
2;1;0.68;42;Completed
2;1;0.69;46;Completed
2;1;0.66;44;Completed
2;1;0.67;49;Completed
2;1;0.65;48;Completed
2;1;0.69;55;Completed
2;1;0.65;54;Completed
2;1;0.66;58;Completed
2;1;0.68;59;Completed
2;1;0.67;53;Completed
2;1;0.69;65;Completed
2;1;0.67;60;Completed
2;1;0.68;67;Completed
2;1;0.66;66;Completed
2;1;0.65;64;Completed
2;1;0.68;70;Completed
2;1;0.66;71;Completed
2;1;0.69;75;Completed
2;1;0.67;78;Completed
2;1;0.65;77;Completed
2;1;0.66;86;Completed
2;1;0.68;85;Completed
2;1;0.65;80;Completed
2;1;0.67;88;Completed
2;1;0.69;87;Completed
2;1;0.68;94;Completed
2;1;0.67;95;Completed
2;1;0.66;99;Completed
2;1;0.69;97;Completed
2;1;0.65;90;Completed
2;1;0.69;107;Completed
2;1;0.68;100;Completed
2;1;0.66;102;Completed
2;1;0.65;108;Completed
2;1;0.67;101;Completed
2;1;0.66;115;Completed
2;1;0.67;119;Completed
2;1;0.68;118;Completed
2;1;0.65;110;Completed
2;1;0.69;117;Completed
2;1;0.66;124;Completed
2;1;0.68;122;Completed
2;1;0.69;129;Completed
2;1;0.67;121;Completed
2;1;0.65;128;Completed
2;1;0.66;131;Completed
2;1;0.69;139;Completed
2;1;0.65;132;Completed
2;1;0.68;136;Completed
2;1;0.67;137;Completed
2;1;0.65;143;Completed
2;1;0.66;140;Completed
2;1;0.69;145;Completed
2;1;0.68;147;Completed
2;1;0.67;141;Completed
2;1;0.68;157;Completed
2;1;0.67;151;Completed
2;1;0.65;155;Completed
2;1;0.69;156;Completed
2;1;0.66;159;Completed
2;1;0.67;169;Completed
2;1;0.65;161;Completed
2;1;0.69;167;Completed
2;1;0.68;163;Completed
2;1;0.66;164;Completed
2;1;0.65;175;Completed
2;1;0.69;172;Completed
2;1;0.66;177;Completed
2;1;0.68;178;Completed
2;1;0.67;176;Completed
2;1;0.65;189;Completed
2;1;0.68;181;Completed
2;1;0.69;182;Completed
2;1;0.66;184;Completed
2;1;0.67;185;Completed
2;1;0.65;193;Completed
2;1;0.69;192;Completed
2;1;0.68;197;Completed
2;1;0.66;194;Completed
2;1;0.67;195;Completed
2;1;0.72;3;Failed
2;1;0.73;0;Failed
2;1;0.7;6;Failed
2;1;0.74;5;Failed
2;1;0.71;4;Failed
2;1;0.72;14;Completed
2;1;0.71;17;Completed
2;1;0.74;19;Completed
2;1;0.73;15;Completed
2;1;0.7;13;Completed
2;1;0.72;23;Completed
2;1;0.73;22;Completed
2;1;0.74;24;Completed
2;1;0.71;26;Completed
2;1;0.7;20;Completed
2;1;0.7;33;Completed
2;1;0.74;34;Completed
2;1;0.71;30;Completed
2;1;0.72;32;Completed
2;1;0.73;36;Completed
2;1;0.71;48;Completed
2;1;0.73;49;Completed
2;1;0.74;45;Completed
2;1;0.72;44;Completed
2;1;0.7;43;Completed
2;1;0.72;50;Completed
2;1;0.73;59;Completed
2;1;0.74;58;Completed
2;1;0.7;56;Completed
2;1;0.71;53;Completed
2;1;0.71;69;Completed
2;1;0.72;66;Completed
2;1;0.74;68;Completed
2;1;0.73;67;Completed
2;1;0.7;62;Completed
2;1;0.7;79;Completed
2;1;0.71;78;Completed
2;1;0.74;71;Completed
2;1;0.72;74;Completed
2;1;0.73;77;Completed
2;1;0.7;80;Completed
2;1;0.72;86;Completed
2;1;0.73;84;Completed
2;1;0.74;87;Completed
2;1;0.71;85;Completed
2;1;0.7;97;Completed
2;1;0.74;99;Completed
2;1;0.71;90;Completed
2;1;0.73;94;Completed
2;1;0.72;92;Completed
2;1;0.71;105;Completed
2;1;0.7;104;Completed
2;1;0.73;109;Completed
2;1;0.72;106;Completed
2;1;0.74;100;Completed
2;1;0.7;118;Completed
2;1;0.74;110;Completed
2;1;0.73;116;Completed
2;1;0.72;111;Completed
2;1;0.71;112;Completed
2;1;0.72;124;Completed
2;1;0.7;122;Completed
2;1;0.74;128;Completed
2;1;0.71;129;Completed
2;1;0.73;121;Completed
2;1;0.7;135;Completed
2;1;0.72;136;Completed
2;1;0.71;137;Completed
2;1;0.74;139;Completed
2;1;0.73;132;Completed
2;1;0.74;145;Completed
2;1;0.72;144;Completed
2;1;0.73;146;Completed
2;1;0.71;141;Completed
2;1;0.7;140;Completed
2;1;0.7;152;Completed
2;1;0.73;157;Completed
2;1;0.71;159;Completed
2;1;0.74;156;Completed
2;1;0.72;151;Completed
2;1;0.73;160;Completed
2;1;0.7;166;Completed
2;1;0.71;161;Completed
2;1;0.72;167;Completed
2;1;0.74;168;Completed
2;1;0.71;170;Completed
2;1;0.72;173;Completed
2;1;0.74;172;Completed
2;1;0.73;178;Completed
2;1;0.7;171;Completed
2;1;0.7;181;Completed
2;1;0.72;182;Completed
2;1;0.71;185;Completed
2;1;0.73;188;Completed
2;1;0.74;184;Completed
2;1;0.72;190;Completed
2;1;0.7;191;Completed
2;1;0.74;193;Completed
2;1;0.71;194;Completed
2;1;0.73;195;Completed
2;1;0.75;7;Failed
2;1;0.77;0;Failed
2;1;0.78;5;Failed
2;1;0.76;9;Failed
2;1;0.79;1;Failed
2;1;0.76;15;Completed
2;1;0.78;18;Completed
2;1;0.77;19;Completed
2;1;0.75;14;Completed
2;1;0.79;11;Failed
2;1;0.78;21;Completed
2;1;0.75;28;Completed
2;1;0.79;26;Completed
2;1;0.76;22;Completed
2;1;0.77;25;Completed
2;1;0.75;35;Completed
2;1;0.77;33;Completed
2;1;0.79;31;Completed
2;1;0.76;39;Completed
2;1;0.78;32;Completed
2;1;0.75;42;Completed
2;1;0.77;45;Completed
2;1;0.79;41;Completed
2;1;0.78;44;Completed
2;1;0.76;43;Completed
2;1;0.78;51;Completed
2;1;0.77;53;Completed
2;1;0.75;52;Completed
2;1;0.79;59;Completed
2;1;0.76;57;Completed
2;1;0.75;64;Completed
2;1;0.76;62;Completed
2;1;0.79;60;Completed
2;1;0.77;63;Completed
2;1;0.78;67;Completed
2;1;0.79;73;Completed
2;1;0.76;71;Completed
2;1;0.77;78;Completed
2;1;0.75;77;Completed
2;1;0.78;79;Completed
2;1;0.79;84;Completed
2;1;0.75;87;Completed
2;1;0.78;85;Completed
2;1;0.77;83;Completed
2;1;0.76;88;Completed
2;1;0.75;94;Completed
2;1;0.79;90;Completed
2;1;0.76;93;Completed
2;1;0.78;92;Completed
2;1;0.77;96;Completed
2;1;0.79;101;Completed
2;1;0.77;105;Completed
2;1;0.75;103;Completed
2;1;0.76;102;Completed
2;1;0.78;109;Completed
2;1;0.77;119;Completed
2;1;0.78;110;Completed
2;1;0.75;118;Completed
2;1;0.79;114;Completed
2;1;0.76;117;Completed
2;1;0.79;120;Completed
2;1;0.78;127;Completed
2;1;0.75;128;Completed
2;1;0.77;124;Completed
2;1;0.76;122;Completed
2;1;0.77;132;Completed
2;1;0.78;131;Completed
2;1;0.75;139;Completed
2;1;0.79;135;Completed
2;1;0.76;138;Completed
2;1;0.79;148;Completed
2;1;0.78;141;Completed
2;1;0.75;145;Completed
2;1;0.76;146;Completed
2;1;0.77;143;Completed
2;1;0.78;151;Completed
2;1;0.76;150;Completed
2;1;0.79;156;Completed
2;1;0.75;157;Completed
2;1;0.77;154;Completed
2;1;0.77;161;Completed
2;1;0.78;169;Completed
2;1;0.76;167;Completed
2;1;0.79;166;Completed
2;1;0.75;162;Completed
2;1;0.77;171;Completed
2;1;0.75;170;Completed
2;1;0.78;177;Completed
2;1;0.79;179;Completed
2;1;0.76;176;Completed
2;1;0.76;182;Completed
2;1;0.75;181;Completed
2;1;0.78;183;Completed
2;1;0.77;189;Completed
2;1;0.79;187;Completed
2;1;0.75;194;Completed
2;1;0.78;193;Completed
2;1;0.76;196;Completed
2;1;0.79;198;Completed
2;1;0.77;191;Completed
2;1;0.83;9;Failed
2;1;0.8;0;Failed
2;1;0.84;1;Failed
2;1;0.82;7;Failed
2;1;0.81;2;Failed
2;1;0.83;11;Failed
2;1;0.8;15;Completed
2;1;0.81;14;Completed
2;1;0.84;10;Failed
2;1;0.82;13;Completed
2;1;0.8;28;Completed
2;1;0.83;22;Completed
2;1;0.84;25;Completed
2;1;0.81;21;Completed
2;1;0.82;20;Completed
2;1;0.82;34;Completed
2;1;0.8;39;Completed
2;1;0.83;30;Completed
2;1;0.81;38;Completed
2;1;0.84;37;Completed
2;1;0.84;48;Completed
2;1;0.82;46;Completed
2;1;0.81;42;Completed
2;1;0.83;45;Completed
2;1;0.8;41;Completed
2;1;0.8;56;Completed
2;1;0.82;54;Completed
2;1;0.81;59;Completed
2;1;0.84;50;Completed
2;1;0.83;51;Completed
2;1;0.81;64;Completed
2;1;0.8;66;Completed
2;1;0.83;62;Completed
2;1;0.84;67;Completed
2;1;0.82;61;Completed
2;1;0.84;73;Completed
2;1;0.81;74;Completed
2;1;0.8;71;Completed
2;1;0.82;72;Completed
2;1;0.83;75;Completed
2;1;0.81;84;Completed
2;1;0.8;89;Completed
2;1;0.84;83;Completed
2;1;0.82;81;Completed
2;1;0.83;85;Completed
2;1;0.81;93;Completed
2;1;0.84;90;Completed
2;1;0.82;91;Completed
2;1;0.8;94;Completed
2;1;0.83;99;Completed
2;1;0.82;102;Completed
2;1;0.84;108;Completed
2;1;0.83;104;Completed
2;1;0.81;109;Completed
2;1;0.8;106;Completed
2;1;0.84;112;Completed
2;1;0.83;116;Completed
2;1;0.82;113;Completed
2;1;0.8;115;Completed
2;1;0.81;114;Completed
2;1;0.82;127;Completed
2;1;0.83;120;Completed
2;1;0.84;123;Completed
2;1;0.81;124;Completed
2;1;0.8;125;Completed
2;1;0.8;135;Completed
2;1;0.84;134;Completed
2;1;0.83;130;Completed
2;1;0.82;138;Completed
2;1;0.81;137;Completed
2;1;0.83;142;Completed
2;1;0.84;143;Completed
2;1;0.82;144;Completed
2;1;0.81;149;Completed
2;1;0.8;148;Completed
2;1;0.81;155;Completed
2;1;0.8;157;Completed
2;1;0.83;153;Completed
2;1;0.82;154;Completed
2;1;0.84;151;Completed
2;1;0.8;167;Completed
2;1;0.84;161;Completed
2;1;0.81;168;Completed
2;1;0.82;160;Completed
2;1;0.83;162;Completed
2;1;0.83;175;Completed
2;1;0.81;173;Completed
2;1;0.8;171;Completed
2;1;0.82;176;Completed
2;1;0.84;179;Completed
2;1;0.84;184;Completed
2;1;0.83;180;Completed
2;1;0.82;183;Completed
2;1;0.81;186;Completed
2;1;0.8;187;Completed
2;1;0.8;194;Completed
2;1;0.81;198;Completed
2;1;0.83;195;Completed
2;1;0.82;191;Completed
2;1;0.84;199;Completed
2;1;0.89;6;Failed
2;1;0.87;0;Failed
2;1;0.88;8;Failed
2;1;0.85;4;Failed
2;1;0.86;7;Failed
2;1;0.86;13;Completed
2;1;0.85;18;Completed
2;1;0.89;10;Failed
2;1;0.87;15;Completed
2;1;0.88;16;Completed
2;1;0.87;26;Completed
2;1;0.88;23;Completed
2;1;0.85;25;Completed
2;1;0.86;22;Completed
2;1;0.89;28;Completed
2;1;0.87;34;Completed
2;1;0.88;38;Completed
2;1;0.86;32;Completed
2;1;0.89;33;Completed
2;1;0.85;36;Completed
2;1;0.86;48;Completed
2;1;0.87;49;Completed
2;1;0.89;44;Completed
2;1;0.85;40;Completed
2;1;0.88;43;Completed
2;1;0.88;57;Completed
2;1;0.87;53;Completed
2;1;0.89;56;Completed
2;1;0.86;50;Completed
2;1;0.85;54;Completed
2;1;0.86;61;Completed
2;1;0.87;69;Completed
2;1;0.89;64;Completed
2;1;0.88;60;Completed
2;1;0.85;66;Completed
2;1;0.85;79;Completed
2;1;0.88;75;Completed
2;1;0.86;71;Completed
2;1;0.87;74;Completed
2;1;0.89;70;Completed
2;1;0.85;89;Completed
2;1;0.86;80;Completed
2;1;0.87;81;Completed
2;1;0.88;86;Completed
2;1;0.89;87;Completed
2;1;0.85;92;Completed
2;1;0.87;94;Completed
2;1;0.88;95;Completed
2;1;0.86;97;Completed
2;1;0.89;93;Completed
2;1;0.88;102;Completed
2;1;0.87;104;Completed
2;1;0.89;106;Completed
2;1;0.85;105;Completed
2;1;0.86;101;Completed
2;1;0.88;118;Completed
2;1;0.87;113;Completed
2;1;0.89;119;Completed
2;1;0.85;110;Completed
2;1;0.86;117;Completed
2;1;0.85;121;Completed
2;1;0.87;123;Completed
2;1;0.89;128;Completed
2;1;0.86;129;Completed
2;1;0.88;122;Completed
2;1;0.87;139;Completed
2;1;0.85;138;Completed
2;1;0.89;135;Completed
2;1;0.88;131;Completed
2;1;0.86;134;Completed
2;1;0.88;144;Completed
2;1;0.87;149;Completed
2;1;0.85;140;Completed
2;1;0.89;141;Completed
2;1;0.86;145;Completed
2;1;0.87;158;Completed
2;1;0.86;152;Completed
2;1;0.89;159;Completed
2;1;0.85;157;Completed
2;1;0.88;153;Completed
2;1;0.87;165;Completed
2;1;0.85;160;Completed
2;1;0.86;168;Completed
2;1;0.88;169;Completed
2;1;0.89;167;Completed
2;1;0.88;173;Completed
2;1;0.87;178;Completed
2;1;0.89;177;Completed
2;1;0.85;179;Completed
2;1;0.86;176;Completed
2;1;0.86;189;Completed
2;1;0.89;188;Completed
2;1;0.85;182;Completed
2;1;0.88;183;Completed
2;1;0.87;186;Completed
2;1;0.86;195;Completed
2;1;0.88;198;Completed
2;1;0.85;194;Completed
2;1;0.87;190;Completed
2;1;0.89;197;Completed
2;1;0.94;2;Failed
2;1;0.91;1;Failed
2;1;0.93;0;Failed
2;1;0.92;5;Failed
2;1;0.9;8;Failed
2;1;0.91;17;Completed
2;1;0.9;12;Completed
2;1;0.94;18;Completed
2;1;0.92;15;Completed
2;1;0.93;19;Completed
2;1;0.94;20;Completed
2;1;0.91;23;Completed
2;1;0.9;29;Completed
2;1;0.92;24;Completed
2;1;0.93;22;Completed
2;1;0.9;30;Completed
2;1;0.91;31;Completed
2;1;0.94;36;Completed
2;1;0.92;33;Completed
2;1;0.93;38;Completed
2;1;0.93;47;Completed
2;1;0.9;46;Completed
2;1;0.92;41;Completed
2;1;0.94;49;Completed
2;1;0.91;44;Completed
2;1;0.9;52;Completed
2;1;0.91;54;Completed
2;1;0.94;53;Completed
2;1;0.92;55;Completed
2;1;0.93;59;Completed
2;1;0.91;65;Completed
2;1;0.92;69;Completed
2;1;0.9;66;Completed
2;1;0.94;64;Completed
2;1;0.93;62;Completed
2;1;0.9;76;Completed
2;1;0.94;75;Completed
2;1;0.91;79;Completed
2;1;0.93;74;Completed
2;1;0.92;70;Completed
2;1;0.93;82;Completed
2;1;0.91;85;Completed
2;1;0.94;89;Completed
2;1;0.9;86;Completed
2;1;0.92;81;Completed
2;1;0.91;97;Completed
2;1;0.9;94;Completed
2;1;0.92;90;Completed
2;1;0.94;93;Completed
2;1;0.93;95;Completed
2;1;0.94;105;Completed
2;1;0.92;100;Completed
2;1;0.9;102;Completed
2;1;0.93;101;Completed
